customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating
6474,2021-04-12,YYC-DT,9,0.32,102.75,2021-04-12,2024-02-14,Calgary Downtown,True,27,2491.57,92.28,6,False,None,4.85
6475,2019-11-21,YYC-DT,12,0.26,86.61,2019-11-21,2022-04-30,Calgary Downtown,False,59,4934.41,83.63,13,True,Billing Error,3.14
6476,2022-05-21,YYC-SE,6,0.47,141.75,2022-05-21,2024-06-18,Calgary SE,False,12,1000.77,83.4,7,True,Rude Staff,3.32
6477,2020-05-17,YYC-SE,3,0.19,314.14,2020-05-17,2023-05-16,Calgary SE,False,14,423.35,30.24,3,False,None,3.87
6478,2020-02-23,YYC-DT,16,0.62,93.72,2020-02-23,2024-10-13,Calgary Downtown,False,77,4322.7,56.14,18,False,None,4.35
6479,2024-10-17,YYC-SE,4,0.24,100.84,2024-10-17,2024-02-04,Calgary SE,False,1,79.31,79.31,5,False,None,3.87
6480,2022-04-26,YYC-NW,12,0.28,134.16,2022-04-26,2022-12-16,Calgary NW,False,33,1099.23,33.31,10,False,None,3.78
6481,2022-08-31,ONLINE,19,0.29,113.91,2022-08-31,2023-11-12,Online,False,47,1383.02,29.43,11,True,Billing Error,3.5
6482,2019-04-07,YYC-DT,15,0.2,36.03,2019-04-07,2023-07-02,Calgary Downtown,False,93,2471.61,26.58,10,False,None,3.96
6483,2022-05-14,ONLINE,4,0.11,170.65,2022-05-14,2024-08-16,Online,False,9,413.1,45.9,4,False,None,4.03
6484,2022-05-19,YYC-NW,13,0.04,351.47,2022-05-19,2023-12-30,Calgary NW,False,30,860.55,28.68,15,False,None,4.0
6485,2020-02-26,YYC-NW,14,0.42,105.42,2020-02-26,2021-02-26,Calgary NW,False,57,3779.2,66.3,9,True,Late Delivery,3.3
6486,2021-12-11,YYC-DT,17,0.25,148.98,2021-12-11,2024-02-26,Calgary Downtown,True,41,2727.29,66.52,11,False,None,4.6
6487,2022-09-21,YYC-SE,19,0.27,89.35,2022-09-21,2024-08-20,Calgary SE,False,38,1196.76,31.49,10,False,None,4.21
6488,2022-07-26,YYC-SE,3,0.15,94.41,2022-07-26,2023-11-10,Calgary SE,False,7,577.7,82.53,2,False,None,4.29
6489,2022-01-19,YYC-DT,6,0.07,64.28,2022-01-19,2022-12-29,Calgary Downtown,False,15,952.08,63.47,4,False,None,4.37
6490,2021-07-02,YYC-DT,17,0.64,42.02,2021-07-02,2024-04-13,Calgary Downtown,False,45,2914.25,64.76,15,False,None,4.03
6491,2019-01-12,ONLINE,19,0.27,344.94,2019-01-12,2023-01-01,Online,True,112,6259.9,55.89,14,True,Damaged Book,3.49
6492,2023-06-10,YYC-DT,17,0.22,284.51,2023-06-10,2024-01-17,Calgary Downtown,False,20,1254.08,62.7,18,True,Billing Error,3.71
6493,2021-06-18,YYC-DT,10,0.61,8.81,2021-06-18,2022-09-22,Calgary Downtown,False,38,1870.75,49.23,11,False,None,3.99
6494,2023-06-30,ONLINE,11,0.33,35.7,2023-06-30,2024-01-28,Online,False,15,630.72,42.05,10,False,None,4.67
6495,2024-01-09,YYC-NW,4,0.04,209.88,2024-01-09,2024-12-21,Calgary NW,False,3,176.83,58.94,4,False,None,3.72
6496,2024-11-05,YYC-NW,19,0.31,171.35,2024-11-05,2024-05-27,Calgary NW,True,5,251.05,50.21,10,False,None,3.99
6497,2022-10-08,YYC-NW,17,0.08,160.99,2022-10-08,2023-04-12,Calgary NW,False,30,1105.44,36.85,17,False,None,4.07
6498,2021-01-20,YYC-DT,9,0.63,127.69,2021-01-20,2022-05-11,Calgary Downtown,False,37,1305.09,35.27,5,False,None,4.02
6499,2020-12-17,YYC-NW,16,0.37,96.06,2020-12-17,2024-02-16,Calgary NW,False,60,1840.01,30.67,9,False,None,4.49
6500,2022-12-31,YYC-NW,14,0.17,135.13,2022-12-31,2023-10-29,Calgary NW,False,24,1105.11,46.05,14,False,None,3.59
6501,2022-12-07,YYC-DT,16,0.11,102.0,2022-12-07,2024-12-14,Calgary Downtown,False,35,1499.89,42.85,13,False,None,3.69
6502,2024-01-27,YYC-NW,4,0.3,166.84,2024-01-27,2024-11-08,Calgary NW,False,3,112.85,37.62,2,False,None,3.61
6503,2020-12-19,YYC-NW,2,0.56,101.68,2020-12-19,2022-12-28,Calgary NW,False,7,423.66,60.52,2,True,Rude Staff,3.52
6504,2023-03-11,YYC-DT,12,0.14,136.55,2023-03-11,2023-09-09,Calgary Downtown,False,22,1326.39,60.29,9,True,Website Issue,3.67
6505,2020-05-06,ONLINE,5,0.25,191.85,2020-05-06,2023-06-08,Online,False,25,673.78,26.95,5,False,None,3.51
6506,2019-10-23,YYC-SE,12,0.12,86.14,2019-10-23,2022-06-24,Calgary SE,False,54,3720.6,68.9,7,False,None,3.73
6507,2023-12-09,YYC-DT,9,0.38,192.63,2023-12-09,2024-04-01,Calgary Downtown,False,9,706.54,78.5,9,False,None,3.78
6508,2022-02-28,YYC-DT,18,0.22,160.8,2022-02-28,2024-02-26,Calgary Downtown,True,47,1395.83,29.7,19,True,Late Delivery,3.73
6509,2022-12-30,YYC-DT,9,0.2,135.85,2022-12-30,2024-06-26,Calgary Downtown,False,14,975.02,69.64,8,False,None,3.69
6510,2023-05-27,ONLINE,8,0.58,11.7,2023-05-27,2024-09-07,Online,False,13,872.65,67.13,5,True,Rude Staff,3.54
6511,2023-11-22,YYC-NW,9,0.33,199.71,2023-11-22,2024-08-05,Calgary NW,False,8,670.87,83.86,11,False,None,3.74
6512,2023-06-25,YYC-DT,19,0.09,269.65,2023-06-25,2024-03-02,Calgary Downtown,False,25,1120.0,44.8,14,False,None,4.38
6513,2020-07-23,YYC-SE,4,0.29,48.44,2020-07-23,2020-11-25,Calgary SE,True,16,1276.42,79.78,4,False,None,4.73
6514,2021-08-28,YYC-DT,12,0.38,37.91,2021-08-28,2023-03-20,Calgary Downtown,False,30,2067.95,68.93,13,False,None,3.77
6515,2019-06-22,YYC-SE,2,0.38,124.51,2019-06-22,2021-09-23,Calgary SE,False,11,340.72,30.97,1,False,None,3.8
6516,2023-11-16,YYC-NW,6,0.47,90.99,2023-11-16,2024-03-05,Calgary NW,False,6,484.76,80.79,5,False,None,3.54
6517,2022-11-14,YYC-NW,8,0.22,123.22,2022-11-14,2024-07-29,Calgary NW,False,15,916.21,61.08,8,False,None,3.29
6518,2022-06-11,YYC-DT,14,0.13,251.87,2022-06-11,2023-01-12,Calgary Downtown,False,28,1945.64,69.49,10,True,Damaged Book,3.37
6519,2023-06-12,YYC-SE,10,0.24,52.11,2023-06-12,2024-12-22,Calgary SE,False,15,1259.78,83.99,9,True,Damaged Book,3.58
6520,2023-06-26,YYC-DT,17,0.18,321.84,2023-06-26,2023-12-23,Calgary Downtown,False,23,647.47,28.15,11,False,None,3.65
6521,2020-09-08,YYC-NW,13,0.28,194.49,2020-09-08,2021-07-24,Calgary NW,False,56,2600.29,46.43,9,False,None,4.12
6522,2020-05-15,YYC-SE,19,0.21,119.87,2020-05-15,2020-11-16,Calgary SE,False,89,4448.99,49.99,15,False,None,4.1
6523,2024-08-06,YYC-NW,16,0.01,115.01,2024-08-06,2024-11-28,Calgary NW,False,5,382.08,76.42,12,False,None,4.01
6524,2021-07-21,YYC-DT,6,0.17,103.2,2021-07-21,2022-10-19,Calgary Downtown,False,14,567.8,40.56,6,False,None,3.9
6525,2022-06-28,YYC-DT,16,0.25,333.11,2022-06-28,2023-08-16,Calgary Downtown,False,40,3168.38,79.21,9,False,None,4.12
6526,2020-01-26,YYC-SE,11,0.46,271.97,2020-01-26,2022-09-17,Calgary SE,True,46,3545.49,77.08,12,False,None,4.28
6527,2022-02-07,YYC-DT,3,0.11,89.23,2022-02-07,2022-12-13,Calgary Downtown,False,9,566.45,62.94,3,False,None,4.61
6528,2024-04-16,YYC-DT,11,0.11,153.55,2024-04-16,2024-08-13,Calgary Downtown,False,6,554.48,92.41,6,False,None,4.55
6529,2022-01-31,YYC-SE,5,0.26,143.09,2022-01-31,2022-10-15,Calgary SE,False,14,539.64,38.55,5,False,None,3.87
6530,2021-12-22,YYC-DT,4,0.35,202.4,2021-12-22,2023-06-18,Calgary Downtown,False,9,516.97,57.44,3,True,Billing Error,3.15
6531,2023-10-18,YYC-SE,6,0.27,147.21,2023-10-18,2024-11-17,Calgary SE,False,7,191.68,27.38,6,False,None,3.43
6532,2021-02-20,YYC-SE,17,0.11,130.95,2021-02-20,2022-06-03,Calgary SE,False,69,5617.04,81.41,16,True,Late Delivery,3.31
6533,2024-05-24,YYC-DT,4,0.26,163.04,2024-05-24,2024-10-02,Calgary Downtown,False,2,155.45,77.72,4,False,None,4.16
6534,2024-06-05,YYC-NW,2,0.24,41.45,2024-06-05,2024-10-11,Calgary NW,True,0,0.0,0.0,2,False,None,4.5
6535,2021-01-20,YYC-DT,12,0.25,151.94,2021-01-20,2023-01-18,Calgary Downtown,False,42,2465.59,58.7,13,True,Late Delivery,2.92
6536,2019-06-21,ONLINE,11,0.34,186.38,2019-06-21,2020-02-09,Online,False,55,4330.18,78.73,6,False,None,3.87
6537,2021-08-08,YYC-DT,5,0.37,113.87,2021-08-08,2024-08-28,Calgary Downtown,True,16,1334.92,83.43,5,False,None,4.84
6538,2021-04-20,YYC-SE,12,0.43,152.36,2021-04-20,2024-02-01,Calgary SE,False,34,2925.59,86.05,10,False,None,3.9
6539,2024-12-10,YYC-NW,2,0.22,160.3,2024-12-10,2024-02-03,Calgary NW,False,0,0.0,0.0,1,False,None,3.84
6540,2020-07-28,ONLINE,9,0.27,89.98,2020-07-28,2024-08-15,Online,True,42,3038.24,72.34,7,False,None,4.4
6541,2020-03-13,YYC-DT,9,0.23,301.42,2020-03-13,2023-07-16,Calgary Downtown,True,32,2616.98,81.78,10,True,Damaged Book,4.06
6542,2019-09-10,YYC-DT,15,0.13,164.46,2019-09-10,2024-10-30,Calgary Downtown,False,55,1882.28,34.22,13,True,Website Issue,3.19
6543,2024-11-17,ONLINE,6,0.34,58.52,2024-11-17,2024-01-13,Online,False,1,33.36,33.36,4,False,None,3.92
6544,2020-03-21,YYC-NW,10,0.29,61.95,2020-03-21,2022-07-18,Calgary NW,False,47,2810.13,59.79,7,True,Website Issue,3.8
6545,2019-09-14,YYC-NW,12,0.34,226.05,2019-09-14,2022-09-08,Calgary NW,True,69,2459.38,35.64,11,False,None,4.24
6546,2020-10-27,YYC-DT,3,0.28,106.39,2020-10-27,2024-07-04,Calgary Downtown,True,9,323.29,35.92,2,False,None,4.52
6547,2019-08-15,YYC-DT,6,0.12,61.78,2019-08-15,2023-07-02,Calgary Downtown,False,31,2532.67,81.7,4,False,None,4.0
6548,2021-01-18,YYC-DT,15,0.06,72.41,2021-01-18,2022-04-02,Calgary Downtown,False,54,4158.73,77.01,11,False,None,3.81
6549,2020-12-21,YYC-SE,3,0.16,48.48,2020-12-21,2021-11-09,Calgary SE,True,8,382.34,47.79,3,False,None,4.73
6550,2020-08-21,YYC-SE,18,0.19,262.67,2020-08-21,2021-08-13,Calgary SE,False,57,2995.47,52.55,16,False,None,3.7
6551,2022-03-05,YYC-DT,18,0.27,153.01,2022-03-05,2023-10-22,Calgary Downtown,False,44,2452.06,55.73,10,False,None,4.2
6552,2023-02-13,YYC-DT,10,0.4,32.03,2023-02-13,2024-02-06,Calgary Downtown,False,16,544.67,34.04,7,False,None,3.86
6553,2019-01-21,YYC-SE,8,0.29,148.86,2019-01-21,2022-08-27,Calgary SE,True,50,4696.59,93.93,8,False,None,4.49
6554,2023-09-03,YYC-DT,19,0.41,252.87,2023-09-03,2024-05-30,Calgary Downtown,False,18,519.7,28.87,17,False,None,3.8
6555,2020-09-27,YYC-DT,18,0.3,274.46,2020-09-27,2023-05-30,Calgary Downtown,False,56,1797.28,32.09,20,True,Late Delivery,4.25
6556,2022-02-20,YYC-NW,4,0.19,83.27,2022-02-20,2023-03-19,Calgary NW,True,11,682.85,62.08,3,False,None,4.7
6557,2023-04-12,ONLINE,17,0.26,318.67,2023-04-12,2023-11-14,Online,False,28,1213.7,43.35,17,False,None,4.46
6558,2021-06-24,YYC-NW,9,0.23,80.52,2021-06-24,2023-09-26,Calgary NW,False,30,2465.04,82.17,10,False,None,3.92
6559,2024-07-12,YYC-SE,15,0.41,187.06,2024-07-12,2024-12-19,Calgary SE,False,5,416.15,83.23,15,True,Late Delivery,3.27
6560,2024-07-11,YYC-NW,14,0.52,71.79,2024-07-11,2024-11-26,Calgary NW,False,5,258.79,51.76,8,False,None,4.39
6561,2019-12-18,YYC-DT,14,0.53,68.28,2019-12-18,2021-09-07,Calgary Downtown,True,74,3305.28,44.67,11,False,None,4.53
6562,2022-03-02,YYC-NW,8,0.13,33.82,2022-03-02,2024-05-14,Calgary NW,False,22,1747.41,79.43,7,False,None,3.79
6563,2019-10-28,YYC-SE,5,0.2,168.11,2019-10-28,2023-05-28,Calgary SE,False,20,1298.03,64.9,6,False,None,3.46
6564,2019-06-07,YYC-DT,17,0.71,67.67,2019-06-07,2020-09-19,Calgary Downtown,False,70,3133.2,44.76,10,True,Rude Staff,3.96
6565,2020-12-31,YYC-NW,17,0.23,167.73,2020-12-31,2024-03-06,Calgary NW,False,73,4013.93,54.99,17,False,None,4.31
6566,2019-10-26,YYC-SE,13,0.03,300.14,2019-10-26,2021-11-19,Calgary SE,True,65,3430.75,52.78,9,False,None,4.34
6567,2022-11-18,YYC-SE,8,0.16,85.4,2022-11-18,2024-02-12,Calgary SE,False,14,394.67,28.19,8,True,Late Delivery,3.48
6568,2024-08-15,YYC-DT,16,0.66,183.11,2024-08-15,2024-12-19,Calgary Downtown,False,5,374.79,74.96,12,True,Damaged Book,3.45
6569,2024-10-02,YYC-NW,4,0.26,105.91,2024-10-02,2024-10-12,Calgary NW,False,0,0.0,0.0,3,False,None,4.03
6570,2023-01-12,YYC-DT,18,0.21,188.7,2023-01-12,2023-08-27,Calgary Downtown,False,37,1056.62,28.56,18,True,Rude Staff,3.82
6571,2020-06-29,YYC-SE,7,0.24,340.61,2020-06-29,2023-04-28,Calgary SE,True,23,975.53,42.41,4,False,None,4.43
6572,2020-03-10,ONLINE,4,0.41,78.98,2020-03-10,2020-09-13,Online,False,19,1361.47,71.66,4,True,Rude Staff,3.39
6573,2024-01-08,YYC-DT,16,0.41,163.79,2024-01-08,2024-12-19,Calgary Downtown,False,15,1384.77,92.32,15,True,Rude Staff,3.39
6574,2022-03-05,YYC-SE,10,0.54,127.0,2022-03-05,2024-05-06,Calgary SE,True,29,2548.81,87.89,7,False,None,4.12
6575,2024-06-26,YYC-DT,17,0.31,63.48,2024-06-26,2024-10-24,Calgary Downtown,False,6,256.72,42.79,10,True,Website Issue,3.56
6576,2022-02-26,YYC-DT,16,0.24,65.54,2022-02-26,2023-04-05,Calgary Downtown,False,32,837.72,26.18,8,False,None,3.93
6577,2022-08-13,YYC-DT,6,0.33,104.97,2022-08-13,2024-06-01,Calgary Downtown,False,12,531.67,44.31,4,False,None,4.01
6578,2024-02-20,YYC-SE,16,0.09,218.38,2024-02-20,2024-12-17,Calgary SE,True,9,270.78,30.09,9,False,None,4.53
6579,2024-11-10,YYC-DT,15,0.59,219.94,2024-11-10,2024-07-10,Calgary Downtown,False,3,259.82,86.61,14,False,None,3.56
6580,2023-12-09,YYC-DT,2,0.15,95.66,2023-12-09,2024-06-30,Calgary Downtown,False,1,79.0,79.0,2,True,Rude Staff,3.58
6581,2024-01-21,YYC-DT,15,0.16,192.58,2024-01-21,2024-06-16,Calgary Downtown,True,12,481.71,40.14,14,False,None,4.32
6582,2020-10-28,YYC-DT,7,0.14,209.67,2020-10-28,2022-10-13,Calgary Downtown,False,30,1253.48,41.78,7,False,None,3.87
6583,2019-12-04,ONLINE,7,0.63,75.69,2019-12-04,2024-01-31,Online,False,28,1440.46,51.44,6,True,Billing Error,4.44
6584,2024-04-04,YYC-SE,15,0.47,26.42,2024-04-04,2024-10-19,Calgary SE,True,9,225.9,25.1,15,False,None,4.77
6585,2024-09-18,YYC-NW,10,0.31,148.15,2024-09-18,2024-07-05,Calgary NW,True,2,101.96,50.98,8,True,Billing Error,3.74
6586,2020-03-04,YYC-DT,8,0.68,152.04,2020-03-04,2023-09-06,Calgary Downtown,False,34,1090.76,32.08,6,False,None,3.64
6587,2024-11-06,YYC-SE,14,0.31,103.82,2024-11-06,2024-07-04,Calgary SE,False,3,123.58,41.19,13,True,Damaged Book,3.51
6588,2024-10-10,ONLINE,3,0.17,93.89,2024-10-10,2024-08-17,Online,False,0,0.0,0.0,3,False,None,4.38
6589,2020-08-27,YYC-DT,5,0.14,42.88,2020-08-27,2024-03-29,Calgary Downtown,False,18,1460.72,81.15,4,False,None,3.54
6590,2019-12-23,YYC-DT,4,0.29,85.05,2019-12-23,2021-01-26,Calgary Downtown,False,17,844.17,49.66,4,False,None,3.8
6591,2024-09-23,YYC-NW,4,0.54,167.79,2024-09-23,2024-12-31,Calgary NW,False,1,37.5,37.5,4,True,Damaged Book,3.62
6592,2020-08-22,YYC-DT,14,0.14,70.73,2020-08-22,2022-07-03,Calgary Downtown,True,60,4071.41,67.86,15,False,None,4.02
6593,2024-08-05,YYC-SE,17,0.33,224.75,2024-08-05,2024-11-08,Calgary SE,False,7,446.51,63.79,9,True,Rude Staff,3.19
6594,2024-04-09,YYC-SE,19,0.06,40.71,2024-04-09,2024-11-24,Calgary SE,False,11,326.28,29.66,21,False,None,3.67
6595,2021-07-03,YYC-NW,11,0.71,264.14,2021-07-03,2022-07-07,Calgary NW,False,28,2449.75,87.49,11,True,Damaged Book,3.57
6596,2024-11-01,YYC-DT,9,0.49,205.24,2024-11-01,2024-08-18,Calgary Downtown,False,2,104.3,52.15,9,False,None,3.83
6597,2023-05-16,YYC-NW,12,0.27,29.35,2023-05-16,2024-08-20,Calgary NW,True,15,1111.36,74.09,9,False,None,5.0
6598,2020-03-05,YYC-NW,19,0.59,165.13,2020-03-05,2023-12-24,Calgary NW,False,81,3903.92,48.2,11,False,None,3.65
6599,2020-01-06,ONLINE,15,0.19,128.13,2020-01-06,2021-08-26,Online,False,58,3064.71,52.84,17,False,None,3.56
6600,2022-03-25,YYC-DT,3,0.6,206.42,2022-03-25,2024-01-04,Calgary Downtown,True,7,646.98,92.43,2,False,None,4.49
6601,2019-04-18,YYC-NW,14,0.04,54.81,2019-04-18,2023-05-27,Calgary NW,False,71,5124.97,72.18,17,True,Rude Staff,3.16
6602,2023-07-26,YYC-DT,12,0.2,112.81,2023-07-26,2024-03-02,Calgary Downtown,False,18,1692.83,94.05,11,False,None,3.81
6603,2020-03-02,YYC-DT,19,0.09,340.6,2020-03-02,2022-06-23,Calgary Downtown,False,94,7828.81,83.29,17,True,Damaged Book,3.68
6604,2023-04-22,YYC-NW,9,0.26,202.96,2023-04-22,2024-03-05,Calgary NW,True,13,1014.89,78.07,9,False,None,4.63
6605,2023-02-12,YYC-DT,8,0.54,222.07,2023-02-12,2023-09-23,Calgary Downtown,False,14,926.9,66.21,5,False,None,4.12
6606,2023-06-07,YYC-NW,12,0.11,428.57,2023-06-07,2023-11-16,Calgary NW,False,15,1337.36,89.16,12,False,None,3.68
6607,2020-05-10,ONLINE,6,0.22,113.64,2020-05-10,2022-03-08,Online,True,21,1492.04,71.05,6,False,None,4.41
6608,2024-06-04,YYC-DT,14,0.27,96.68,2024-06-04,2024-12-03,Calgary Downtown,False,7,258.88,36.98,14,False,None,3.98
6609,2021-05-09,YYC-DT,10,0.1,140.3,2021-05-09,2022-09-15,Calgary Downtown,False,27,976.74,36.18,7,False,None,4.0
6610,2021-06-29,YYC-SE,14,0.48,41.5,2021-06-29,2024-04-23,Calgary SE,False,35,1589.64,45.42,13,True,Late Delivery,3.41
6611,2022-08-03,YYC-DT,18,0.36,68.65,2022-08-03,2024-12-06,Calgary Downtown,True,46,3832.26,83.31,13,False,None,4.88
6612,2019-09-15,YYC-SE,18,0.1,280.52,2019-09-15,2021-01-22,Calgary SE,True,82,2383.93,29.07,18,True,Late Delivery,3.32
6613,2023-11-05,YYC-SE,10,0.13,185.54,2023-11-05,2024-08-16,Calgary SE,False,8,259.36,32.42,8,False,None,3.62
6614,2019-12-28,YYC-DT,13,0.61,49.81,2019-12-28,2024-08-15,Calgary Downtown,False,46,3355.82,72.95,8,False,None,4.02
6615,2022-11-22,YYC-DT,8,0.02,107.71,2022-11-22,2024-05-31,Calgary Downtown,False,14,952.68,68.05,5,False,None,4.0
6616,2024-01-19,YYC-DT,2,0.17,113.89,2024-01-19,2024-05-08,Calgary Downtown,False,2,118.04,59.02,2,False,None,3.76
6617,2021-08-21,ONLINE,4,0.51,275.92,2021-08-21,2021-12-19,Online,False,12,912.88,76.07,2,False,None,4.19
6618,2024-11-28,YYC-NW,11,0.46,97.54,2024-11-28,2024-05-21,Calgary NW,True,2,98.0,49.0,11,False,None,4.35
6619,2020-01-17,YYC-NW,15,0.24,96.0,2020-01-17,2023-10-27,Calgary NW,False,69,2996.92,43.43,12,False,None,4.76
6620,2023-02-26,ONLINE,9,0.14,155.77,2023-02-26,2024-04-13,Online,False,18,1042.07,57.89,5,False,None,3.94
6621,2022-12-13,YYC-DT,14,0.15,82.12,2022-12-13,2024-08-28,Calgary Downtown,False,29,2249.82,77.58,14,True,Website Issue,3.7
6622,2021-09-17,YYC-NW,3,0.2,128.17,2021-09-17,2022-05-28,Calgary NW,False,9,762.01,84.67,2,False,None,3.68
6623,2021-09-14,YYC-DT,19,0.15,52.92,2021-09-14,2022-01-05,Calgary Downtown,False,64,5125.36,80.08,17,False,None,3.79
6624,2021-03-25,YYC-NW,16,0.27,128.61,2021-03-25,2023-07-22,Calgary NW,False,59,2693.68,45.66,9,False,None,4.35
6625,2024-06-27,YYC-DT,14,0.15,117.09,2024-06-27,2024-12-11,Calgary Downtown,False,6,548.43,91.4,8,False,None,3.67
6626,2020-08-24,ONLINE,12,0.32,50.33,2020-08-24,2024-11-19,Online,False,41,2749.53,67.06,9,False,None,4.2
6627,2020-08-10,YYC-DT,3,0.12,29.19,2020-08-10,2021-09-08,Calgary Downtown,False,11,538.09,48.92,3,False,None,3.52
6628,2024-05-26,YYC-DT,14,0.3,186.73,2024-05-26,2024-11-04,Calgary Downtown,False,8,418.58,52.32,15,False,None,4.03
6629,2024-03-30,YYC-SE,9,0.02,270.99,2024-03-30,2024-11-13,Calgary SE,False,5,165.39,33.08,6,False,None,3.56
6630,2023-10-17,ONLINE,13,0.25,247.95,2023-10-17,2024-06-27,Online,False,11,1019.11,92.65,14,False,None,4.1
6631,2022-04-17,YYC-DT,5,0.04,102.54,2022-04-17,2023-04-22,Calgary Downtown,False,9,365.58,40.62,3,False,None,3.16
6632,2023-02-25,YYC-SE,15,0.1,62.03,2023-02-25,2024-02-02,Calgary SE,False,23,1324.67,57.59,12,False,None,4.27
6633,2019-02-28,YYC-SE,19,0.11,406.83,2019-02-28,2019-09-23,Calgary SE,True,109,5986.87,54.93,21,False,None,4.25
6634,2024-04-17,ONLINE,11,0.19,182.98,2024-04-17,2024-08-22,Online,False,5,246.45,49.29,13,False,None,3.81
6635,2019-08-17,ONLINE,2,0.48,54.91,2019-08-17,2021-10-07,Online,False,8,442.34,55.29,2,True,Rude Staff,3.09
6636,2022-08-21,YYC-NW,19,0.55,270.97,2022-08-21,2023-03-30,Calgary NW,False,37,2164.37,58.5,14,False,None,4.07
6637,2022-10-15,YYC-NW,6,0.27,53.29,2022-10-15,2023-08-23,Calgary NW,False,10,523.07,52.31,7,True,Late Delivery,3.66
6638,2022-05-11,YYC-NW,18,0.13,93.81,2022-05-11,2023-08-25,Calgary NW,False,37,2625.53,70.96,10,False,None,3.92
6639,2024-04-06,YYC-SE,7,0.09,327.72,2024-04-06,2024-12-17,Calgary SE,False,4,308.67,77.17,7,True,Website Issue,2.86
6640,2021-08-04,YYC-NW,7,0.31,42.01,2021-08-04,2024-05-01,Calgary NW,False,20,1051.16,52.56,6,False,None,4.05
6641,2024-10-18,ONLINE,7,0.33,157.93,2024-10-18,2024-04-12,Online,False,1,54.42,54.42,7,True,Late Delivery,3.14
6642,2020-10-03,YYC-DT,3,0.35,128.08,2020-10-03,2022-04-15,Calgary Downtown,False,12,776.52,64.71,2,False,None,4.43
6643,2020-04-28,YYC-DT,19,0.12,411.55,2020-04-28,2023-02-09,Calgary Downtown,False,89,5914.12,66.45,21,False,None,3.57
6644,2019-12-30,YYC-DT,12,0.42,262.83,2019-12-30,2021-12-25,Calgary Downtown,True,56,2786.03,49.75,7,False,None,4.67
6645,2021-06-01,YYC-DT,2,0.64,100.68,2021-06-01,2023-06-04,Calgary Downtown,False,5,412.64,82.53,1,True,Billing Error,4.24
6646,2020-07-27,YYC-DT,12,0.21,86.92,2020-07-27,2023-03-04,Calgary Downtown,True,48,3230.1,67.29,8,False,None,4.23
6647,2020-04-22,YYC-DT,14,0.35,191.98,2020-04-22,2022-04-08,Calgary Downtown,False,68,3087.24,45.4,12,False,None,4.0
6648,2023-06-12,ONLINE,17,0.32,144.05,2023-06-12,2024-06-09,Online,True,24,1968.01,82.0,9,False,None,4.02
6649,2019-08-19,YYC-DT,7,0.21,138.83,2019-08-19,2020-09-04,Calgary Downtown,True,31,1602.22,51.68,8,False,None,4.42
6650,2024-06-06,YYC-DT,14,0.12,58.27,2024-06-06,2024-10-01,Calgary Downtown,False,6,190.37,31.73,8,False,None,4.29
6651,2020-01-30,YYC-NW,18,0.26,238.84,2020-01-30,2024-12-27,Calgary NW,False,70,1905.78,27.23,18,True,Billing Error,3.75
6652,2021-01-09,YYC-DT,13,0.17,43.35,2021-01-09,2023-12-03,Calgary Downtown,False,40,2430.66,60.77,12,False,None,3.9
6653,2019-01-07,YYC-SE,4,0.17,168.13,2019-01-07,2021-09-22,Calgary SE,False,25,1639.19,65.57,4,False,None,4.0
6654,2020-02-24,YYC-SE,14,0.33,320.43,2020-02-24,2024-05-11,Calgary SE,False,74,4696.98,63.47,11,True,Billing Error,3.73
6655,2023-08-19,YYC-NW,14,0.22,81.56,2023-08-19,2024-09-08,Calgary NW,False,20,705.83,35.29,13,True,Damaged Book,3.11
6656,2021-10-03,YYC-SE,11,0.27,86.44,2021-10-03,2024-10-12,Calgary SE,False,26,855.48,32.9,6,False,None,4.08
6657,2022-07-29,YYC-DT,14,0.47,135.27,2022-07-29,2023-08-10,Calgary Downtown,True,25,1761.81,70.47,9,True,Billing Error,3.99
6658,2022-01-11,YYC-DT,6,0.08,195.41,2022-01-11,2022-04-29,Calgary Downtown,False,15,856.48,57.1,7,False,None,3.16
6659,2022-07-22,YYC-DT,2,0.12,35.78,2022-07-22,2024-02-02,Calgary Downtown,False,4,221.54,55.38,2,True,Billing Error,3.0
6660,2019-12-06,YYC-DT,8,0.42,125.39,2019-12-06,2020-08-06,Calgary Downtown,False,39,1902.53,48.78,10,False,None,4.11
6661,2019-06-07,YYC-DT,4,0.19,151.24,2019-06-07,2023-10-18,Calgary Downtown,True,19,1167.74,61.46,4,False,None,3.78
6662,2020-05-06,YYC-SE,10,0.6,30.8,2020-05-06,2020-12-03,Calgary SE,False,35,1114.92,31.85,10,False,None,3.51
6663,2023-03-16,YYC-DT,14,0.19,154.73,2023-03-16,2024-07-11,Calgary Downtown,True,23,950.12,41.31,16,False,None,4.67
6664,2022-11-27,YYC-DT,5,0.29,264.26,2022-11-27,2023-04-07,Calgary Downtown,False,9,564.13,62.68,4,False,None,4.44
6665,2020-07-12,YYC-SE,14,0.4,231.58,2020-07-12,2021-11-29,Calgary SE,False,54,3082.65,57.09,8,False,None,3.53
