date,year,month,store_id,channel,transactions,revenue,gst_collected,net_revenue,dataset
2021-07-09,2021,7,YYC-SE,ONLINE,13,511.11,25.56,485.55,bookstore_sales
2021-07-10,2021,7,YYC-DT,IN_STORE,62,1769.77,88.49,1681.28,bookstore_sales
2021-07-10,2021,7,YYC-DT,ONLINE,23,777.62,38.88,738.74,bookstore_sales
2021-07-10,2021,7,YYC-NW,IN_STORE,49,1271.89,63.59,1208.3,bookstore_sales
2021-07-10,2021,7,YYC-NW,ONLINE,16,492.79,24.64,468.15,bookstore_sales
2021-07-10,2021,7,YYC-SE,IN_STORE,33,975.19,48.76,926.43,bookstore_sales
2021-07-10,2021,7,YYC-SE,ONLINE,15,434.85,21.74,413.11,bookstore_sales
2021-07-11,2021,7,YYC-DT,IN_STORE,58,1873.29,93.66,1779.63,bookstore_sales
2021-07-11,2021,7,YYC-DT,ONLINE,31,848.33,42.42,805.91,bookstore_sales
2021-07-11,2021,7,YYC-NW,IN_STORE,49,1328.54,66.43,1262.11,bookstore_sales
2021-07-11,2021,7,YYC-NW,ONLINE,20,563.72,28.19,535.53,bookstore_sales
2021-07-11,2021,7,YYC-SE,IN_STORE,39,1065.01,53.25,1011.76,bookstore_sales
2021-07-11,2021,7,YYC-SE,ONLINE,15,424.32,21.22,403.1,bookstore_sales
2021-07-12,2021,7,YYC-DT,IN_STORE,42,1760.53,88.03,1672.5,bookstore_sales
2021-07-12,2021,7,YYC-DT,ONLINE,25,662.87,33.14,629.73,bookstore_sales
2021-07-12,2021,7,YYC-NW,IN_STORE,31,1055.12,52.76,1002.36,bookstore_sales
2021-07-12,2021,7,YYC-NW,ONLINE,16,528.02,26.4,501.62,bookstore_sales
2021-07-12,2021,7,YYC-SE,IN_STORE,36,981.77,49.09,932.68,bookstore_sales
2021-07-12,2021,7,YYC-SE,ONLINE,13,402.7,20.14,382.56,bookstore_sales
2021-07-13,2021,7,YYC-DT,IN_STORE,58,1933.61,96.68,1836.93,bookstore_sales
2021-07-13,2021,7,YYC-DT,ONLINE,22,789.16,39.46,749.7,bookstore_sales
2021-07-13,2021,7,YYC-NW,IN_STORE,41,1324.25,66.21,1258.04,bookstore_sales
2021-07-13,2021,7,YYC-NW,ONLINE,16,563.76,28.19,535.57,bookstore_sales
2021-07-13,2021,7,YYC-SE,IN_STORE,26,1074.36,53.72,1020.64,bookstore_sales
2021-07-13,2021,7,YYC-SE,ONLINE,17,463.61,23.18,440.43,bookstore_sales
2021-07-14,2021,7,YYC-DT,IN_STORE,54,1585.97,79.3,1506.67,bookstore_sales
2021-07-14,2021,7,YYC-DT,ONLINE,27,665.34,33.27,632.07,bookstore_sales
2021-07-14,2021,7,YYC-NW,IN_STORE,40,1173.75,58.69,1115.06,bookstore_sales
2021-07-14,2021,7,YYC-NW,ONLINE,14,474.42,23.72,450.7,bookstore_sales
2021-07-14,2021,7,YYC-SE,IN_STORE,24,952.07,47.6,904.47,bookstore_sales
2021-07-14,2021,7,YYC-SE,ONLINE,16,378.89,18.94,359.95,bookstore_sales
2021-07-15,2021,7,YYC-DT,IN_STORE,53,1714.33,85.72,1628.61,bookstore_sales
2021-07-15,2021,7,YYC-DT,ONLINE,17,759.32,37.97,721.35,bookstore_sales
2021-07-15,2021,7,YYC-NW,IN_STORE,33,1075.51,53.78,1021.73,bookstore_sales
2021-07-15,2021,7,YYC-NW,ONLINE,14,434.94,21.75,413.19,bookstore_sales
2021-07-15,2021,7,YYC-SE,IN_STORE,27,964.97,48.25,916.72,bookstore_sales
2021-07-15,2021,7,YYC-SE,ONLINE,11,415.04,20.75,394.29,bookstore_sales
2021-07-16,2021,7,YYC-DT,IN_STORE,46,1732.85,86.64,1646.21,bookstore_sales
2021-07-16,2021,7,YYC-DT,ONLINE,26,780.98,39.05,741.93,bookstore_sales
2021-07-16,2021,7,YYC-NW,IN_STORE,30,1239.2,61.96,1177.24,bookstore_sales
2021-07-16,2021,7,YYC-NW,ONLINE,16,520.91,26.05,494.86,bookstore_sales
2021-07-16,2021,7,YYC-SE,IN_STORE,36,1010.08,50.5,959.58,bookstore_sales
2021-07-16,2021,7,YYC-SE,ONLINE,13,408.2,20.41,387.79,bookstore_sales
2021-07-17,2021,7,YYC-DT,IN_STORE,73,2045.7,102.29,1943.41,bookstore_sales
2021-07-17,2021,7,YYC-DT,ONLINE,23,846.98,42.35,804.63,bookstore_sales
2021-07-17,2021,7,YYC-NW,IN_STORE,41,1439.97,72.0,1367.97,bookstore_sales
2021-07-17,2021,7,YYC-NW,ONLINE,19,576.14,28.81,547.33,bookstore_sales
2021-07-17,2021,7,YYC-SE,IN_STORE,34,1133.74,56.69,1077.05,bookstore_sales
2021-07-17,2021,7,YYC-SE,ONLINE,19,507.42,25.37,482.05,bookstore_sales
2021-07-18,2021,7,YYC-DT,IN_STORE,48,1879.32,93.97,1785.35,bookstore_sales
2021-07-18,2021,7,YYC-DT,ONLINE,28,801.74,40.09,761.65,bookstore_sales
2021-07-18,2021,7,YYC-NW,IN_STORE,32,1287.23,64.36,1222.87,bookstore_sales
2021-07-18,2021,7,YYC-NW,ONLINE,17,545.65,27.28,518.37,bookstore_sales
2021-07-18,2021,7,YYC-SE,IN_STORE,33,1202.09,60.1,1141.99,bookstore_sales
2021-07-18,2021,7,YYC-SE,ONLINE,14,505.21,25.26,479.95,bookstore_sales
2021-07-19,2021,7,YYC-DT,IN_STORE,63,1633.76,81.69,1552.07,bookstore_sales
2021-07-19,2021,7,YYC-DT,ONLINE,18,713.98,35.7,678.28,bookstore_sales
2021-07-19,2021,7,YYC-NW,IN_STORE,31,1202.61,60.13,1142.48,bookstore_sales
2021-07-19,2021,7,YYC-NW,ONLINE,14,496.04,24.8,471.24,bookstore_sales
2021-07-19,2021,7,YYC-SE,IN_STORE,27,1000.77,50.04,950.73,bookstore_sales
2021-07-19,2021,7,YYC-SE,ONLINE,14,443.25,22.16,421.09,bookstore_sales
2021-07-20,2021,7,YYC-DT,IN_STORE,59,1887.26,94.36,1792.9,bookstore_sales
2021-07-20,2021,7,YYC-DT,ONLINE,23,819.13,40.96,778.17,bookstore_sales
2021-07-20,2021,7,YYC-NW,IN_STORE,33,1309.66,65.48,1244.18,bookstore_sales
2021-07-20,2021,7,YYC-NW,ONLINE,14,593.79,29.69,564.1,bookstore_sales
2021-07-20,2021,7,YYC-SE,IN_STORE,35,1203.55,60.18,1143.37,bookstore_sales
2021-07-20,2021,7,YYC-SE,ONLINE,11,490.5,24.52,465.98,bookstore_sales
2021-07-21,2021,7,YYC-DT,IN_STORE,46,1613.04,80.65,1532.39,bookstore_sales
2021-07-21,2021,7,YYC-DT,ONLINE,17,731.49,36.57,694.92,bookstore_sales
2021-07-21,2021,7,YYC-NW,IN_STORE,41,1104.38,55.22,1049.16,bookstore_sales
2021-07-21,2021,7,YYC-NW,ONLINE,14,431.21,21.56,409.65,bookstore_sales
2021-07-21,2021,7,YYC-SE,IN_STORE,25,971.53,48.58,922.95,bookstore_sales
2021-07-21,2021,7,YYC-SE,ONLINE,13,420.85,21.04,399.81,bookstore_sales
2021-07-22,2021,7,YYC-DT,IN_STORE,55,1565.48,78.27,1487.21,bookstore_sales
2021-07-22,2021,7,YYC-DT,ONLINE,26,597.26,29.86,567.4,bookstore_sales
2021-07-22,2021,7,YYC-NW,IN_STORE,32,1088.77,54.44,1034.33,bookstore_sales
2021-07-22,2021,7,YYC-NW,ONLINE,11,405.19,20.26,384.93,bookstore_sales
2021-07-22,2021,7,YYC-SE,IN_STORE,26,890.08,44.5,845.58,bookstore_sales
2021-07-22,2021,7,YYC-SE,ONLINE,13,386.28,19.31,366.97,bookstore_sales
2021-07-23,2021,7,YYC-DT,IN_STORE,63,1853.71,92.69,1761.02,bookstore_sales
2021-07-23,2021,7,YYC-DT,ONLINE,28,712.17,35.61,676.56,bookstore_sales
2021-07-23,2021,7,YYC-NW,IN_STORE,43,1177.34,58.87,1118.47,bookstore_sales
2021-07-23,2021,7,YYC-NW,ONLINE,16,509.67,25.48,484.19,bookstore_sales
2021-07-23,2021,7,YYC-SE,IN_STORE,26,1027.46,51.37,976.09,bookstore_sales
2021-07-23,2021,7,YYC-SE,ONLINE,16,405.06,20.25,384.81,bookstore_sales
2021-07-24,2021,7,YYC-DT,IN_STORE,57,1866.72,93.34,1773.38,bookstore_sales
2021-07-24,2021,7,YYC-DT,ONLINE,28,873.92,43.7,830.22,bookstore_sales
2021-07-24,2021,7,YYC-NW,IN_STORE,45,1309.73,65.49,1244.24,bookstore_sales
2021-07-24,2021,7,YYC-NW,ONLINE,20,526.54,26.33,500.21,bookstore_sales
2021-07-24,2021,7,YYC-SE,IN_STORE,34,1124.64,56.23,1068.41,bookstore_sales
2021-07-24,2021,7,YYC-SE,ONLINE,15,417.42,20.87,396.55,bookstore_sales
2021-07-25,2021,7,YYC-DT,IN_STORE,45,1828.7,91.44,1737.26,bookstore_sales
2021-07-25,2021,7,YYC-DT,ONLINE,21,762.78,38.14,724.64,bookstore_sales
2021-07-25,2021,7,YYC-NW,IN_STORE,42,1289.14,64.46,1224.68,bookstore_sales
2021-07-25,2021,7,YYC-NW,ONLINE,13,517.1,25.86,491.24,bookstore_sales
2021-07-25,2021,7,YYC-SE,IN_STORE,35,1079.75,53.99,1025.76,bookstore_sales
2021-07-25,2021,7,YYC-SE,ONLINE,18,487.4,24.37,463.03,bookstore_sales
2021-07-26,2021,7,YYC-DT,IN_STORE,51,1809.07,90.45,1718.62,bookstore_sales
2021-07-26,2021,7,YYC-DT,ONLINE,25,712.2,35.61,676.59,bookstore_sales
2021-07-26,2021,7,YYC-NW,IN_STORE,31,1258.47,62.92,1195.55,bookstore_sales
2021-07-26,2021,7,YYC-NW,ONLINE,17,518.53,25.93,492.6,bookstore_sales
2021-07-26,2021,7,YYC-SE,IN_STORE,41,1171.79,58.59,1113.2,bookstore_sales
2021-07-26,2021,7,YYC-SE,ONLINE,11,414.09,20.7,393.39,bookstore_sales
2021-07-27,2021,7,YYC-DT,IN_STORE,60,1678.17,83.91,1594.26,bookstore_sales
2021-07-27,2021,7,YYC-DT,ONLINE,22,734.37,36.72,697.65,bookstore_sales
2021-07-27,2021,7,YYC-NW,IN_STORE,34,1254.7,62.74,1191.96,bookstore_sales
2021-07-27,2021,7,YYC-NW,ONLINE,21,448.61,22.43,426.18,bookstore_sales
2021-07-27,2021,7,YYC-SE,IN_STORE,42,1017.16,50.86,966.3,bookstore_sales
2021-07-27,2021,7,YYC-SE,ONLINE,17,488.92,24.45,464.47,bookstore_sales
2021-07-28,2021,7,YYC-DT,IN_STORE,40,1687.2,84.36,1602.84,bookstore_sales
2021-07-28,2021,7,YYC-DT,ONLINE,25,686.48,34.32,652.16,bookstore_sales
2021-07-28,2021,7,YYC-NW,IN_STORE,46,1130.27,56.51,1073.76,bookstore_sales
2021-07-28,2021,7,YYC-NW,ONLINE,13,472.58,23.63,448.95,bookstore_sales
2021-07-28,2021,7,YYC-SE,IN_STORE,28,959.53,47.98,911.55,bookstore_sales
2021-07-28,2021,7,YYC-SE,ONLINE,10,360.97,18.05,342.92,bookstore_sales
2021-07-29,2021,7,YYC-DT,IN_STORE,52,1592.06,79.6,1512.46,bookstore_sales
2021-07-29,2021,7,YYC-DT,ONLINE,28,679.93,34.0,645.93,bookstore_sales
2021-07-29,2021,7,YYC-NW,IN_STORE,40,1153.8,57.69,1096.11,bookstore_sales
2021-07-29,2021,7,YYC-NW,ONLINE,16,438.42,21.92,416.5,bookstore_sales
2021-07-29,2021,7,YYC-SE,IN_STORE,23,959.98,48.0,911.98,bookstore_sales
2021-07-29,2021,7,YYC-SE,ONLINE,13,408.26,20.41,387.85,bookstore_sales
2021-07-30,2021,7,YYC-DT,IN_STORE,43,1705.12,85.26,1619.86,bookstore_sales
2021-07-30,2021,7,YYC-DT,ONLINE,29,764.54,38.23,726.31,bookstore_sales
2021-07-30,2021,7,YYC-NW,IN_STORE,31,1218.49,60.92,1157.57,bookstore_sales
2021-07-30,2021,7,YYC-NW,ONLINE,20,502.54,25.13,477.41,bookstore_sales
2021-07-30,2021,7,YYC-SE,IN_STORE,32,1131.63,56.58,1075.05,bookstore_sales
2021-07-30,2021,7,YYC-SE,ONLINE,13,422.05,21.1,400.95,bookstore_sales
2021-07-31,2021,7,YYC-DT,IN_STORE,57,1973.34,98.67,1874.67,bookstore_sales
2021-07-31,2021,7,YYC-DT,ONLINE,22,829.04,41.45,787.59,bookstore_sales
2021-07-31,2021,7,YYC-NW,IN_STORE,52,1336.0,66.8,1269.2,bookstore_sales
2021-07-31,2021,7,YYC-NW,ONLINE,21,595.14,29.76,565.38,bookstore_sales
2021-07-31,2021,7,YYC-SE,IN_STORE,28,1085.38,54.27,1031.11,bookstore_sales
2021-07-31,2021,7,YYC-SE,ONLINE,12,514.76,25.74,489.02,bookstore_sales
2021-08-01,2021,8,YYC-DT,IN_STORE,65,1920.34,96.02,1824.32,bookstore_sales
2021-08-01,2021,8,YYC-DT,ONLINE,21,746.44,37.32,709.12,bookstore_sales
2021-08-01,2021,8,YYC-NW,IN_STORE,33,1370.09,68.5,1301.59,bookstore_sales
2021-08-01,2021,8,YYC-NW,ONLINE,21,580.76,29.04,551.72,bookstore_sales
2021-08-01,2021,8,YYC-SE,IN_STORE,46,1160.09,58.0,1102.09,bookstore_sales
2021-08-01,2021,8,YYC-SE,ONLINE,12,413.8,20.69,393.11,bookstore_sales
2021-08-02,2021,8,YYC-DT,IN_STORE,61,1866.08,93.3,1772.78,bookstore_sales
2021-08-02,2021,8,YYC-DT,ONLINE,30,773.37,38.67,734.7,bookstore_sales
2021-08-02,2021,8,YYC-NW,IN_STORE,36,1268.42,63.42,1205.0,bookstore_sales
2021-08-02,2021,8,YYC-NW,ONLINE,15,566.51,28.33,538.18,bookstore_sales
2021-08-02,2021,8,YYC-SE,IN_STORE,42,1127.99,56.4,1071.59,bookstore_sales
2021-08-02,2021,8,YYC-SE,ONLINE,14,485.99,24.3,461.69,bookstore_sales
2021-08-03,2021,8,YYC-DT,IN_STORE,47,1589.25,79.46,1509.79,bookstore_sales
2021-08-03,2021,8,YYC-DT,ONLINE,28,615.11,30.76,584.35,bookstore_sales
2021-08-03,2021,8,YYC-NW,IN_STORE,37,1101.37,55.07,1046.3,bookstore_sales
2021-08-03,2021,8,YYC-NW,ONLINE,11,418.87,20.94,397.93,bookstore_sales
2021-08-03,2021,8,YYC-SE,IN_STORE,24,880.86,44.04,836.82,bookstore_sales
2021-08-03,2021,8,YYC-SE,ONLINE,11,384.76,19.24,365.52,bookstore_sales
2021-08-04,2021,8,YYC-DT,IN_STORE,54,1521.66,76.08,1445.58,bookstore_sales
2021-08-04,2021,8,YYC-DT,ONLINE,17,649.21,32.46,616.75,bookstore_sales
2021-08-04,2021,8,YYC-NW,IN_STORE,41,990.46,49.52,940.94,bookstore_sales
2021-08-04,2021,8,YYC-NW,ONLINE,12,433.6,21.68,411.92,bookstore_sales
2021-08-04,2021,8,YYC-SE,IN_STORE,29,909.19,45.46,863.73,bookstore_sales
2021-08-04,2021,8,YYC-SE,ONLINE,11,392.8,19.64,373.16,bookstore_sales
2021-08-05,2021,8,YYC-DT,IN_STORE,52,1725.27,86.26,1639.01,bookstore_sales
2021-08-05,2021,8,YYC-DT,ONLINE,19,716.14,35.81,680.33,bookstore_sales
2021-08-05,2021,8,YYC-NW,IN_STORE,48,1125.7,56.28,1069.42,bookstore_sales
2021-08-05,2021,8,YYC-NW,ONLINE,14,492.29,24.61,467.68,bookstore_sales
2021-08-05,2021,8,YYC-SE,IN_STORE,26,1004.57,50.23,954.34,bookstore_sales
2021-08-05,2021,8,YYC-SE,ONLINE,13,418.14,20.91,397.23,bookstore_sales
2021-08-06,2021,8,YYC-DT,IN_STORE,64,1776.1,88.8,1687.3,bookstore_sales
2021-08-06,2021,8,YYC-DT,ONLINE,21,726.91,36.35,690.56,bookstore_sales
2021-08-06,2021,8,YYC-NW,IN_STORE,32,1275.72,63.79,1211.93,bookstore_sales
2021-08-06,2021,8,YYC-NW,ONLINE,20,501.48,25.07,476.41,bookstore_sales
2021-08-06,2021,8,YYC-SE,IN_STORE,36,1049.3,52.46,996.84,bookstore_sales
2021-08-06,2021,8,YYC-SE,ONLINE,11,487.91,24.4,463.51,bookstore_sales
2021-08-07,2021,8,YYC-DT,IN_STORE,74,1812.42,90.62,1721.8,bookstore_sales
2021-08-07,2021,8,YYC-DT,ONLINE,21,744.12,37.21,706.91,bookstore_sales
2021-08-07,2021,8,YYC-NW,IN_STORE,40,1384.33,69.22,1315.11,bookstore_sales
2021-08-07,2021,8,YYC-NW,ONLINE,22,589.1,29.46,559.64,bookstore_sales
2021-08-07,2021,8,YYC-SE,IN_STORE,32,1088.89,54.44,1034.45,bookstore_sales
2021-08-07,2021,8,YYC-SE,ONLINE,17,489.55,24.48,465.07,bookstore_sales
2021-08-08,2021,8,YYC-DT,IN_STORE,45,1858.04,92.9,1765.14,bookstore_sales
2021-08-08,2021,8,YYC-DT,ONLINE,27,742.96,37.15,705.81,bookstore_sales
2021-08-08,2021,8,YYC-NW,IN_STORE,42,1318.3,65.92,1252.38,bookstore_sales
2021-08-08,2021,8,YYC-NW,ONLINE,17,549.09,27.45,521.64,bookstore_sales
2021-08-08,2021,8,YYC-SE,IN_STORE,30,1027.23,51.36,975.87,bookstore_sales
2021-08-08,2021,8,YYC-SE,ONLINE,18,500.32,25.02,475.3,bookstore_sales
2021-08-09,2021,8,YYC-DT,IN_STORE,69,1632.28,81.61,1550.67,bookstore_sales
2021-08-09,2021,8,YYC-DT,ONLINE,18,726.81,36.34,690.47,bookstore_sales
2021-08-09,2021,8,YYC-NW,IN_STORE,42,1210.0,60.5,1149.5,bookstore_sales
2021-08-09,2021,8,YYC-NW,ONLINE,18,541.36,27.07,514.29,bookstore_sales
2021-08-09,2021,8,YYC-SE,IN_STORE,36,1008.77,50.44,958.33,bookstore_sales
2021-08-09,2021,8,YYC-SE,ONLINE,13,472.75,23.64,449.11,bookstore_sales
2021-08-10,2021,8,YYC-DT,IN_STORE,49,1607.71,80.39,1527.32,bookstore_sales
2021-08-10,2021,8,YYC-DT,ONLINE,18,792.45,39.62,752.83,bookstore_sales
2021-08-10,2021,8,YYC-NW,IN_STORE,33,1197.56,59.88,1137.68,bookstore_sales
2021-08-10,2021,8,YYC-NW,ONLINE,12,412.56,20.63,391.93,bookstore_sales
2021-08-10,2021,8,YYC-SE,IN_STORE,26,924.07,46.2,877.87,bookstore_sales
2021-08-10,2021,8,YYC-SE,ONLINE,11,441.53,22.08,419.45,bookstore_sales
2021-08-11,2021,8,YYC-DT,IN_STORE,66,1798.32,89.92,1708.4,bookstore_sales
2021-08-11,2021,8,YYC-DT,ONLINE,19,800.17,40.01,760.16,bookstore_sales
2021-08-11,2021,8,YYC-NW,IN_STORE,32,1188.07,59.4,1128.67,bookstore_sales
2021-08-11,2021,8,YYC-NW,ONLINE,16,497.04,24.85,472.19,bookstore_sales
2021-08-11,2021,8,YYC-SE,IN_STORE,38,1091.78,54.59,1037.19,bookstore_sales
2021-08-11,2021,8,YYC-SE,ONLINE,16,435.63,21.78,413.85,bookstore_sales
2021-08-12,2021,8,YYC-DT,IN_STORE,40,1637.87,81.89,1555.98,bookstore_sales
2021-08-12,2021,8,YYC-DT,ONLINE,25,743.83,37.19,706.64,bookstore_sales
2021-08-12,2021,8,YYC-NW,IN_STORE,40,1141.08,57.05,1084.03,bookstore_sales
2021-08-12,2021,8,YYC-NW,ONLINE,15,483.71,24.19,459.52,bookstore_sales
2021-08-12,2021,8,YYC-SE,IN_STORE,38,975.19,48.76,926.43,bookstore_sales
2021-08-12,2021,8,YYC-SE,ONLINE,10,455.96,22.8,433.16,bookstore_sales
2021-08-13,2021,8,YYC-DT,IN_STORE,52,1722.66,86.13,1636.53,bookstore_sales
2021-08-13,2021,8,YYC-DT,ONLINE,27,822.44,41.12,781.32,bookstore_sales
2021-08-13,2021,8,YYC-NW,IN_STORE,32,1226.82,61.34,1165.48,bookstore_sales
2021-08-13,2021,8,YYC-NW,ONLINE,15,505.56,25.28,480.28,bookstore_sales
2021-08-13,2021,8,YYC-SE,IN_STORE,29,1024.03,51.2,972.83,bookstore_sales
2021-08-13,2021,8,YYC-SE,ONLINE,17,435.65,21.78,413.87,bookstore_sales
2021-08-14,2021,8,YYC-DT,IN_STORE,49,1845.65,92.28,1753.37,bookstore_sales
2021-08-14,2021,8,YYC-DT,ONLINE,22,802.9,40.15,762.75,bookstore_sales
2021-08-14,2021,8,YYC-NW,IN_STORE,50,1221.46,61.07,1160.39,bookstore_sales
2021-08-14,2021,8,YYC-NW,ONLINE,18,507.57,25.38,482.19,bookstore_sales
2021-08-14,2021,8,YYC-SE,IN_STORE,42,1082.03,54.1,1027.93,bookstore_sales
2021-08-14,2021,8,YYC-SE,ONLINE,12,512.36,25.62,486.74,bookstore_sales
2021-08-15,2021,8,YYC-DT,IN_STORE,60,1934.49,96.72,1837.77,bookstore_sales
2021-08-15,2021,8,YYC-DT,ONLINE,33,797.26,39.86,757.4,bookstore_sales
2021-08-15,2021,8,YYC-NW,IN_STORE,53,1409.64,70.48,1339.16,bookstore_sales
2021-08-15,2021,8,YYC-NW,ONLINE,17,562.96,28.15,534.81,bookstore_sales
2021-08-15,2021,8,YYC-SE,IN_STORE,31,1142.11,57.11,1085.0,bookstore_sales
2021-08-15,2021,8,YYC-SE,ONLINE,17,525.75,26.29,499.46,bookstore_sales
2021-08-16,2021,8,YYC-DT,IN_STORE,55,1763.42,88.17,1675.25,bookstore_sales
2021-08-16,2021,8,YYC-DT,ONLINE,29,731.47,36.57,694.9,bookstore_sales
2021-08-16,2021,8,YYC-NW,IN_STORE,42,1180.15,59.01,1121.14,bookstore_sales
2021-08-16,2021,8,YYC-NW,ONLINE,21,517.09,25.85,491.24,bookstore_sales
2021-08-16,2021,8,YYC-SE,IN_STORE,26,1106.65,55.33,1051.32,bookstore_sales
2021-08-16,2021,8,YYC-SE,ONLINE,16,439.17,21.96,417.21,bookstore_sales
2021-08-17,2021,8,YYC-DT,IN_STORE,49,1646.51,82.33,1564.18,bookstore_sales
2021-08-17,2021,8,YYC-DT,ONLINE,21,708.4,35.42,672.98,bookstore_sales
2021-08-17,2021,8,YYC-NW,IN_STORE,44,1191.97,59.6,1132.37,bookstore_sales
2021-08-17,2021,8,YYC-NW,ONLINE,20,524.78,26.24,498.54,bookstore_sales
2021-08-17,2021,8,YYC-SE,IN_STORE,26,1052.64,52.63,1000.01,bookstore_sales
2021-08-17,2021,8,YYC-SE,ONLINE,11,473.23,23.66,449.57,bookstore_sales
2021-08-18,2021,8,YYC-DT,IN_STORE,56,1742.2,87.11,1655.09,bookstore_sales
2021-08-18,2021,8,YYC-DT,ONLINE,27,753.5,37.68,715.82,bookstore_sales
2021-08-18,2021,8,YYC-NW,IN_STORE,30,1278.02,63.9,1214.12,bookstore_sales
2021-08-18,2021,8,YYC-NW,ONLINE,14,532.09,26.6,505.49,bookstore_sales
2021-08-18,2021,8,YYC-SE,IN_STORE,32,1102.73,55.14,1047.59,bookstore_sales
2021-08-18,2021,8,YYC-SE,ONLINE,16,430.24,21.51,408.73,bookstore_sales
2021-08-19,2021,8,YYC-DT,IN_STORE,56,1808.25,90.41,1717.84,bookstore_sales
2021-08-19,2021,8,YYC-DT,ONLINE,30,800.51,40.03,760.48,bookstore_sales
2021-08-19,2021,8,YYC-NW,IN_STORE,47,1316.37,65.82,1250.55,bookstore_sales
2021-08-19,2021,8,YYC-NW,ONLINE,19,580.33,29.02,551.31,bookstore_sales
2021-08-19,2021,8,YYC-SE,IN_STORE,39,1095.69,54.78,1040.91,bookstore_sales
2021-08-19,2021,8,YYC-SE,ONLINE,12,470.27,23.51,446.76,bookstore_sales
2021-08-20,2021,8,YYC-DT,IN_STORE,52,1580.5,79.03,1501.47,bookstore_sales
2021-08-20,2021,8,YYC-DT,ONLINE,18,748.31,37.42,710.89,bookstore_sales
2021-08-20,2021,8,YYC-NW,IN_STORE,29,1226.8,61.34,1165.46,bookstore_sales
2021-08-20,2021,8,YYC-NW,ONLINE,16,492.09,24.6,467.49,bookstore_sales
2021-08-20,2021,8,YYC-SE,IN_STORE,41,1008.95,50.45,958.5,bookstore_sales
2021-08-20,2021,8,YYC-SE,ONLINE,18,435.67,21.78,413.89,bookstore_sales
2021-08-21,2021,8,YYC-DT,IN_STORE,55,1812.35,90.62,1721.73,bookstore_sales
2021-08-21,2021,8,YYC-DT,ONLINE,25,720.3,36.02,684.28,bookstore_sales
2021-08-21,2021,8,YYC-NW,IN_STORE,53,1309.87,65.49,1244.38,bookstore_sales
2021-08-21,2021,8,YYC-NW,ONLINE,17,635.96,31.8,604.16,bookstore_sales
2021-08-21,2021,8,YYC-SE,IN_STORE,34,1069.94,53.5,1016.44,bookstore_sales
2021-08-21,2021,8,YYC-SE,ONLINE,20,526.88,26.34,500.54,bookstore_sales
2021-08-22,2021,8,YYC-DT,IN_STORE,72,1873.33,93.67,1779.66,bookstore_sales
2021-08-22,2021,8,YYC-DT,ONLINE,32,820.21,41.01,779.2,bookstore_sales
2021-08-22,2021,8,YYC-NW,IN_STORE,47,1249.72,62.49,1187.23,bookstore_sales
2021-08-22,2021,8,YYC-NW,ONLINE,16,551.92,27.6,524.32,bookstore_sales
2021-08-22,2021,8,YYC-SE,IN_STORE,41,1132.44,56.62,1075.82,bookstore_sales
2021-08-22,2021,8,YYC-SE,ONLINE,17,480.99,24.05,456.94,bookstore_sales
2021-08-23,2021,8,YYC-DT,IN_STORE,57,1734.17,86.71,1647.46,bookstore_sales
2021-08-23,2021,8,YYC-DT,ONLINE,32,726.87,36.34,690.53,bookstore_sales
2021-08-23,2021,8,YYC-NW,IN_STORE,33,1319.89,65.99,1253.9,bookstore_sales
2021-08-23,2021,8,YYC-NW,ONLINE,13,493.65,24.68,468.97,bookstore_sales
2021-08-23,2021,8,YYC-SE,IN_STORE,39,1072.02,53.6,1018.42,bookstore_sales
2021-08-23,2021,8,YYC-SE,ONLINE,16,429.31,21.47,407.84,bookstore_sales
2021-08-24,2021,8,YYC-DT,IN_STORE,44,1689.25,84.46,1604.79,bookstore_sales
2021-08-24,2021,8,YYC-DT,ONLINE,17,703.32,35.17,668.15,bookstore_sales
2021-08-24,2021,8,YYC-NW,IN_STORE,31,1041.79,52.09,989.7,bookstore_sales
2021-08-24,2021,8,YYC-NW,ONLINE,15,505.98,25.3,480.68,bookstore_sales
2021-08-24,2021,8,YYC-SE,IN_STORE,25,1010.29,50.51,959.78,bookstore_sales
2021-08-24,2021,8,YYC-SE,ONLINE,17,453.04,22.65,430.39,bookstore_sales
2021-08-25,2021,8,YYC-DT,IN_STORE,52,1847.2,92.36,1754.84,bookstore_sales
2021-08-25,2021,8,YYC-DT,ONLINE,23,763.44,38.17,725.27,bookstore_sales
2021-08-25,2021,8,YYC-NW,IN_STORE,31,1246.57,62.33,1184.24,bookstore_sales
2021-08-25,2021,8,YYC-NW,ONLINE,19,524.73,26.24,498.49,bookstore_sales
2021-08-25,2021,8,YYC-SE,IN_STORE,43,1081.11,54.06,1027.05,bookstore_sales
2021-08-25,2021,8,YYC-SE,ONLINE,11,437.95,21.9,416.05,bookstore_sales
2021-08-26,2021,8,YYC-DT,IN_STORE,44,1716.67,85.83,1630.84,bookstore_sales
2021-08-26,2021,8,YYC-DT,ONLINE,20,775.13,38.76,736.37,bookstore_sales
2021-08-26,2021,8,YYC-NW,IN_STORE,32,1272.25,63.61,1208.64,bookstore_sales
2021-08-26,2021,8,YYC-NW,ONLINE,14,499.14,24.96,474.18,bookstore_sales
2021-08-26,2021,8,YYC-SE,IN_STORE,39,1014.33,50.72,963.61,bookstore_sales
